task_id,user_id,task_name,category,timestamp,duration_minutes,completed
1830,1043,Essay draft,Study,2025-05-22 15:08:00,32.8,No
1831,1015,Flashcard review,Study,2025-01-27 16:15:00,,No
1832,1013,Vacuuming,Chores,2025-01-31 07:19:00,57.1,Yes
1833,1036,Journaling,PERSONAL,2025-04-18 17:23:00,16.2,Yes
1834,1022,Workout,Health,2025-07-27 08:19:00,19.7,Yes
1835,1030,Team sync prep,Work,2025-04-20 13:51:00,14.9,Yes
1836,1045,Car wash,Errands,2025-07-03 06:04:00,39.6,No
1837,1010,Car wash,Errands,2025-04-17 13:23:00,15.7,Yes
1838,1036,Stretching,Health ,2025-05-28 13:44:00,37.8,Yes
1839,1040,Grocery shopping, Chores,2025-06-16 07:04:00,19.6,Yes
1840,1042,Sprint planning notes,Work,2025-03-10 20:31:00,14.5,No
1841,1011,Flashcard review,Study,2025-04-25 06:48:00,46.1,Yes
1842,1009,Budget spreadsheet,Work,2025-07-14 20:26:00,27.9,Yes
1843,1019,Read chapter,Study,2025-01-25 20:21:00,,Yes
1844,1002,Practice problems,Study,2025-01-06 16:31:00,26.9,Yes
1845,1009,Stretching, health,2025-03-08 14:05:00,34.2,Yes
1846,1036,Flashcard review,Study,2025-04-16 12:19:00,69.4,Yes
1847,1035,Sprint planning notes,Work,2025-06-11 10:05:00,20.4,Yes
1848,1033,Walk,Health,2025-04-03 17:12:00,21.2,Yes
1849,1033,Practice problems,Study,2025-07-02 10:30:00,26.5,Yes
1850,1002,Flashcard review,Study,2025-05-07 19:54:00,33.4,Yes
1851,1028,Car wash,Errands,2025-06-29 18:58:00,25.2,Yes
1852,1013,Post office,Errands ,2025-05-17 21:49:00,31.2,Yes
1853,1042,Laundry,Chores,2025-07-08 20:40:00,46.9,Yes
1854,1019,Practice problems,Study,2025-03-28 09:20:00,83.0,Yes
1855,1038,Read chapter,Study,2025-03-22 22:19:00,49.8,Yes
1856,1027,Meal prep,Health,2025-03-14 10:36:00,58.2,Yes
1857,1034,Code review,work,2025-01-15 16:56:00,17.8,Yes
1858,1011,Read for fun,Personal ,2025-06-07 10:17:00,50.5,Yes
1859,1047,Vacuuming,CHORES,2025-03-11 08:36:00,64.3,No
1860,1021,Flashcard review,Study,2025-06-11 08:39:00,39.2,No
1861,1006,Read for fun,Personal,2025-04-07 10:50:00,38.6,Yes
1862,1029,Code review,Work,2025-04-05 12:19:00,44.7,Yes
1863,1017,Pharmacy pickup,Errands,2025-06-01 06:50:00,9.2,Yes
1864,1023,Meal prep,,2025-06-15 07:21:00,19.7,Yes
1865,1044,Walk,Health,2025-03-10 16:24:00,13.2,Yes
1866,1005,Dishes,Chore,2025-01-12 13:37:00,310.4,Yes
1867,1046,Flashcard review,Study,2025-03-09 13:30:00,,Yes
1868,1035,Flashcard review,Study ,2025-06-27 16:48:00,13.3,Yes
1869,1003,Code review,Work,2025-05-06 11:58:00,44.1,Yes
1870,1031,Read chapter, study,2025-03-14 21:33:00,49.4,Yes
1871,1007,Flashcard review,Study,2025-01-19 11:29:00,71.5,Yes
1872,1032,Journaling,Personal,2025-02-05 20:16:00,29.3,Yes
1873,1004,Tidy desk,Chores,2025-01-02 19:46:00,7.1,Yes
1874,1047,Sprint planning notes,Work,2025-07-08 09:07:00,14.3,Yes
1875,1019,Essay draft,Study,2025-07-14 19:18:00,82.5,Yes
1876,1034,Essay draft,Study,2025-04-28 13:34:00,50.7,Yes
1877,1043,Budget spreadsheet,Work,2025-07-07 19:19:00,15.9,Yes
1878,1002,Sprint planning notes,Work,2025-04-02 20:36:00,18.4,Yes
1879,1010,Essay draft,Study,2025-03-02 17:48:00,12.2,Yes
1880,1005,Meal prep,Health,2025-04-09 13:01:00,9.0,Yes
1881,1011,Dishes,Chores,2025-07-19 21:45:00,57.9,No
1882,1003,Sprint planning notes,Work,2025-02-23 08:46:00,7.5,Yes
1883,1000,Code review,work,2025-04-06 07:34:00,38.0,Yes
1884,1048,Budget spreadsheet,Work,2025-06-13 15:38:00,21.3,Yes
1885,1025,Budget spreadsheet,Work,2025-05-22 16:22:00,60.8,Yes
1886,1031,Stretching,Health,2025-04-30 13:48:00,7.7,Yes
1887,1023,Journaling,Personal,2025-06-15 11:54:00,67.7,Yes
1888,1036,Car wash,Errands,2025-05-18 19:22:00,70.7,Yes
1889,1019,Meditation,Health,2025-06-26 15:35:00,24.1,Yes
1890,1029,Pharmacy pickup,Errands ,2025-07-27 07:28:00,3.2,Yes
1891,1015,Dishes,Chores,2025-06-12 14:50:00,36.2,Yes
1892,1032,Budget review,Personal,2025-04-25 10:50:00,15.9,Yes
1893,1039,Pharmacy pickup,Errands,2025-03-18 09:38:00,11.1,No
1894,1024,Post office,Errands,2025-01-01 21:12:00,59.6,No
1895,1017,Meal prep,Health,2025-06-19 13:59:00,33.2,Yes
1896,1043,Budget spreadsheet, Work,2025-02-05 10:40:00,34.6,Yes
1897,1010,Meditation,Health,2025-03-10 22:27:00,11.7,Yes
1898,1041,Meditation,Health,2025-02-15 08:05:00,13.6,Yes
1899,1035,Journaling,Personal,2025-04-13 14:49:00,32.4,No
1900,1011,Meditation,Health ,2025-06-05 20:44:00,6.0,Yes
1901,1045,Meditation,Health,2025-03-22 06:10:00,4.2,Yes
1902,1005,Car wash,Errands ,2025-07-13 08:06:00,,No
1903,1014,Online course module,Study ,2025-04-03 08:01:00,25.0,Yes
1904,1041,Read chapter,,2025-03-18 10:28:00,5.9,Yes
1905,1033,Online course module,Study,2025-05-06 11:05:00,37.7,Yes
1906,1026,Pharmacy pickup,Errands,2025-07-10 06:59:00,46.2,Yes
1907,1047,Practice problems,Study,2025-06-03 22:56:00,20.8,Yes
1908,1012,Budget spreadsheet,WORK,2025-05-14 14:05:00,20.9,Yes
1909,1045,Budget spreadsheet,Work,2025-05-16 10:34:00,,Yes
1910,1024,Journaling,Personal,2025-07-22 06:14:00,26.5,Yes
1911,1011,Tidy desk,Chores,2025-07-24 12:22:00,40.3,Yes
1912,1007,Grocery shopping,Chore,2025-06-11 11:08:00,56.4,Yes
1913,1021,Practice problems,Study,2025-06-16 16:42:00,,Yes
1914,1045,Dishes,CHORES,2025-01-15 18:53:00,40.4,No
1915,1008,Meal prep,Health,2025-06-23 12:08:00,32.5,Yes
1916,1032,Practice problems,Study ,2025-04-09 21:11:00,34.9,Yes
1917,1033,Stretching,Health ,2025-04-17 13:40:00,29.7,Yes
1918,1011,Call family,Personal,2025-03-06 12:45:00,49.2,Yes
1919,1040,Flashcard review,Study,2025-07-03 20:13:00,40.7,No
1920,1009,Stretching,Health ,2025-01-24 18:33:00,8.7,Yes
1921,1045,Email cleanup,Work,2025-07-15 14:10:00,21.9,Yes
1922,1000,Meditation,Health,2025-07-19 08:59:00,14.9,Yes
1923,1038,Read chapter,Study,2025-05-30 20:18:00,12.8,Yes
1924,1039,Read for fun,Personal,2025-04-01 11:28:00,25.7,Yes
1925,1048,Meal prep,Health,2025-04-09 16:51:00,33.9,Yes
1926,1035,Client report,Work,2025-05-04 18:51:00,14.0,No
1927,1019,Essay draft,,2025-07-24 09:00:00,13.3,No
1928,1022,Client report,Work ,2025-07-25 18:41:00,16.1,Yes
1929,1022,Team sync prep,Work,2025-04-24 17:23:00,53.6,Yes
1930,1021,Journaling,Personal,2025-07-22 22:39:00,6.8,Yes
1931,1031,Read for fun,Personal ,2025-06-20 21:26:00,604.8000000000001,Yes
1932,1006,Budget review,Personal,2025-01-14 15:49:00,19.1,Yes
1933,1045,Stretching,Health,2025-04-27 11:45:00,7.9,Yes
1934,1038,Email cleanup,Work,2025-06-16 08:02:00,20.7,Yes
1935,1037,Budget review,Personal,2025-05-16 18:15:00,44.7,Yes
1936,1029,Client report,Work,2025-05-20 18:25:00,89.0,Yes
1937,1001,Pharmacy pickup,Errands,2025-07-21 18:01:00,17.0,Yes
1938,1016,Code review,Work,2025-07-28 14:38:00,10.9,Yes
1939,1013,Flashcard review,Study,2025-04-17 11:21:00,4.1,Yes
1940,1033,Dishes,Chores,2025-06-19 08:01:00,34.3,Yes
1941,1009,Code review,Work ,2025-06-04 13:02:00,8.4,Yes
1942,1006,Grocery shopping,Chores,2025-02-20 15:03:00,1.6,Yes
1943,1011,Read chapter,Study,2025-06-20 21:31:00,39.6,No
1944,1030,Car wash,Errands,2025-07-20 08:48:00,84.0,Yes
1945,1001,Practice problems,Study,2025-04-06 17:58:00,46.9,No
1946,1033,Client report,Work,2025-03-27 21:44:00,30.6,Yes
1947,1028,Read chapter,Study,2025-03-01 09:25:00,21.4,Yes
1948,1030,Bank visit,Errands,2025-04-20 10:03:00,32.9,No
1949,1006,Practice problems,Study,2025-07-22 19:38:00,82.1,Yes
1950,1025,Email cleanup,,2025-05-29 12:48:00,20.2,Yes
1951,1034,Tidy desk, Chores,2025-07-26 18:16:00,16.3,No
1952,1017,Team sync prep,Work,2025-06-14 15:52:00,10.6,Yes
1953,1039,Practice problems, study,2025-02-16 13:43:00,71.2,Yes
1954,1009,Essay draft,Study,2025-05-21 11:36:00,55.0,Yes
1955,1003,Journaling,Personal,2025-06-18 12:14:00,29.1,Yes
1956,1034,Budget spreadsheet,,2025-05-15 21:36:00,31.4,Yes
1957,1026,Code review,Work,2025-01-10 18:07:00,33.8,Yes
1958,1040,Pharmacy pickup,Errands,2025-06-12 08:43:00,36.9,Yes
1959,1028,Meditation,,2025-03-12 07:30:00,105.1,Yes
1960,1016,Email cleanup,Work,2025-03-04 18:08:00,76.1,Yes
1961,1044,Code review,Work,2025-04-14 13:23:00,85.8,Yes
1962,1020,Walk,Health,2025-03-06 13:09:00,,No
1963,1040,Flashcard review,Study,2025-02-14 17:40:00,36.7,Yes
1964,1047,Workout,health,2025-02-12 16:00:00,24.9,Yes
1965,1016,Email cleanup,work,2025-07-04 11:18:00,39.9,Yes
1966,1043,Meditation,Health,2025-05-22 07:00:00,,Yes
1967,1003,Stretching,Health,2025-07-23 16:17:00,16.2,Yes
1968,1034,Budget review,Personal,2025-07-13 20:31:00,75.3,Yes
1969,1002,Client report,Work,2025-04-05 16:44:00,20.1,No
1970,1033,Read for fun,Personal,2025-02-21 07:09:00,21.5,Yes
1971,1032,Post office,Errands,2025-02-06 18:23:00,14.8,Yes
1972,1023,Online course module,Study,2025-07-01 11:05:00,11.4,Yes
1973,1015,Workout,Health,2025-03-01 12:22:00,27.7,No
1974,1040,Vacuuming,Chores,2025-01-06 12:46:00,25.0,Yes
1975,1021,Client report,,2025-06-09 15:54:00,41.5,Yes
1976,1025,Budget spreadsheet,Work,2025-05-20 11:10:00,36.9,Yes
1977,1031,Email cleanup,Work,2025-03-24 14:07:00,16.5,Yes
1978,1015,Budget spreadsheet,Work,2025-06-03 16:48:00,23.5,Yes
1979,1009,Team sync prep,Work,2025-05-19 07:19:00,8.2,Yes
1980,1049,Code review,Work ,2025-05-03 10:59:00,58.6,Yes
1981,1034,Tidy desk, Chores,2025-01-13 17:40:00,93.8,Yes
1982,1045,Meal prep,Health,2025-07-11 16:57:00,25.4,Yes
1983,1032,Grocery shopping,chores,2025-01-11 22:25:00,43.5,Yes
1984,1011,Vacuuming,Chores,2025-06-05 14:25:00,58.0,Yes
1985,1012,Sprint planning notes,Work,2025-05-01 11:35:00,40.3,Yes
1986,1029,Code review, Work,2025-03-07 22:26:00,32.8,Yes
1987,1028,Laundry,Chores,2025-07-28 06:19:00,35.9,Yes
1988,1049,Laundry,Chores,2025-06-26 15:39:00,39.7,Yes
1989,1003,Walk,Health,2025-03-31 10:52:00,15.8,Yes
1990,1014,Read chapter,Study,2025-01-09 19:47:00,11.9,Yes
1991,1000,Grocery shopping,Chores,2025-02-10 19:35:00,28.6,Yes
1992,1022,Post office,Errands,2025-07-03 21:52:00,56.0,Yes
1993,1045,Online course module,Study,2025-04-01 15:13:00,12.8,Yes
1994,1003,Client report,Work ,2025-02-15 17:59:00,6.4,Yes
1995,1007,Essay draft,Study,2025-05-01 22:28:00,11.7,Yes
1996,1038,Read chapter,Study,2025-01-20 17:12:00,62.0,Yes
1997,1046,Call family,Personal,2025-04-17 17:24:00,23.7,Yes
1998,1038,Flashcard review,Study,2025-02-02 12:06:00,51.0,No
1999,1031,Code review,Work,2025-01-28 06:02:00,18.2,Yes
2000,1045,Call family,Personal,2025-06-16 13:38:00,84.7,No
2001,1031,Bank visit,Errands,2025-01-26 21:31:00,14.2,Yes
2002,1026,Meditation,Health ,2025-05-06 19:08:00,10.0,Yes
2003,1025,Walk,Health,2025-02-12 17:26:00,62.6,Yes
2004,1036,Team sync prep,Work,2025-04-20 21:25:00,54.8,Yes
2005,1038,Meditation,Health,2025-04-24 08:54:00,58.4,Yes
2006,1015,Journaling,Personal,2025-03-02 14:22:00,27.6,Yes
2007,1031,Meal prep,Health,2025-01-15 07:35:00,40.4,Yes
2008,1028,Budget spreadsheet,Work,2025-04-09 21:01:00,47.0,Yes
2009,1005,Practice problems,Study,2025-07-11 11:58:00,51.7,Yes
2010,1032,Sprint planning notes,Work,2025-06-02 11:13:00,20.3,No
2011,1007,Tidy desk,CHORES,2025-01-07 13:01:00,18.6,No
2012,1030,Read chapter,Study,2025-06-05 09:44:00,11.6,Yes
2013,1028,Sprint planning notes,Work,2025-07-03 14:21:00,37.1,Yes
2014,1035,Stretching,Health,2025-06-01 08:25:00,57.6,Yes
2015,1049,Grocery shopping,Chores,2025-02-06 14:22:00,57.5,Yes
2016,1033,Flashcard review,Study,2025-02-26 15:20:00,41.7,Yes
2017,1011,Practice problems, study,2025-02-24 17:55:00,129.8,Yes
2018,1046,Workout,Health,2025-05-11 17:38:00,22.5,No
2019,1037,Bank visit,Errands,2025-04-29 22:42:00,21.9,Yes
2020,1034,Journaling,Personal,2025-04-04 06:36:00,28.9,No
2021,1026,Journaling,Personal,2025-04-01 20:27:00,41.5,Yes
2022,1028,Essay draft,Study,2025-04-18 22:38:00,21.3,Yes
2023,1045,Essay draft,Study,2025-02-13 13:31:00,34.6,Yes
2024,1001,Car wash,Errands,2025-03-02 22:03:00,27.2,No
2025,1017,Essay draft,Study,2025-01-22 07:53:00,62.5,Yes
2026,1024,Meditation,Health,2025-05-17 18:10:00,4.9,Yes
2027,1020,Email cleanup,Work,2025-07-06 13:02:00,9.1,Yes
2028,1027,Email cleanup,Work,2025-06-03 14:00:00,25.4,No
2029,1025,Meal prep,Health,2025-03-22 18:51:00,20.7,Yes
2030,1043,Dishes,,2025-05-22 09:32:00,45.1,Yes
2031,1040,Client report,Work,2025-06-12 16:44:00,65.1,Yes
2032,1033,Call family,Personal,2025-04-27 13:37:00,36.4,Yes
2033,1037,Budget review,Personal,2025-05-09 17:38:00,20.7,Yes
2034,1003,Sprint planning notes,Work,2025-03-13 13:32:00,21.4,Yes
2035,1020,Laundry,Chores,2025-03-31 14:05:00,76.5,Yes
2036,1014,Code review,Work,2025-06-14 21:41:00,20.0,Yes
2037,1024,Walk,Health,2025-02-28 20:06:00,50.8,Yes
2038,1039,Sprint planning notes,Work,2025-05-28 07:51:00,48.0,No
2039,1032,Meal prep,Health,2025-04-25 06:04:00,21.9,Yes
2040,1036,Laundry,chores,2025-04-29 17:20:00,16.1,Yes
2041,1041,Flashcard review,study,2025-01-24 13:24:00,21.9,Yes
2042,1022,Email cleanup,Work,2025-01-17 18:54:00,28.8,Yes
2043,1026,Call family,Personal,2025-01-17 08:17:00,38.9,Yes
2044,1048,Code review,Work,2025-05-15 19:06:00,12.7,Yes
2045,1035,Online course module,Study,2025-03-24 13:54:00,14.3,Yes
2046,1048,Online course module,,2025-05-29 08:30:00,48.7,Yes
2047,1034,Practice problems,Study,2025-07-26 20:52:00,41.5,Yes
2048,1024,Email cleanup,WORK,2025-04-01 11:16:00,18.3,Yes
2049,1011,Practice problems,Study,2025-03-06 07:13:00,17.9,Yes
2050,1012,Meal prep,,2025-03-20 13:55:00,20.1,Yes
2051,1034,Bank visit,Errands,2025-05-17 14:49:00,52.3,Yes
2052,1017,Laundry, Chores,2025-07-29 22:34:00,61.9,Yes
2053,1002,Sprint planning notes,Work,2025-07-02 19:11:00,507.0,Yes
2054,1016,Budget review,Personal ,2025-05-14 07:25:00,19.3,Yes
2055,1047,Tidy desk,Chores,2025-05-09 07:26:00,35.3,Yes
2056,1044,Vacuuming,Chores,2025-06-28 16:56:00,22.0,Yes
2057,1044,Grocery shopping,Chores,2025-06-30 14:27:00,13.2,Yes
2058,1027,Vacuuming,Chores,2025-07-29 22:37:00,47.8,Yes
2059,1030,Flashcard review,study,2025-06-14 06:04:00,,Yes
2060,1013,Call family,Personal,2025-03-02 19:52:00,38.0,Yes
2061,1041,Email cleanup,Work,2025-06-27 19:03:00,31.5,Yes
2062,1039,Budget review,personal,2025-03-18 16:31:00,,Yes
2063,1018,Email cleanup,Work,2025-07-18 13:46:00,56.2,Yes
2064,1038,Stretching,,2025-03-24 17:20:00,9.5,Yes
2065,1039,Pharmacy pickup,Errands,2025-02-14 13:38:00,29.0,Yes
2066,1017,Meditation,Health,2025-06-18 18:26:00,46.6,Yes
2067,1017,Essay draft,Study,2025-04-14 16:13:00,36.4,Yes
2068,1038,Call family,Personal,2025-05-13 14:28:00,39.3,Yes
2069,1040,Flashcard review,Study,2025-01-26 13:31:00,54.0,No
2070,1037,Team sync prep,,2025-05-11 07:42:00,17.0,No
2071,1029,Journaling,Personal ,2025-07-05 18:30:00,29.4,Yes
2072,1034,Budget review,personal,2025-01-05 20:43:00,,Yes
2073,1007,Call family,,2025-07-17 20:59:00,22.7,No
2074,1023,Meditation,Health,2025-05-07 21:26:00,58.1,Yes
2075,1043,Pharmacy pickup,Errands,2025-01-10 17:02:00,8.1,Yes
2076,1034,Flashcard review,Study,2025-07-20 11:32:00,60.0,Yes
2077,1024,Online course module,Study,2025-04-09 10:47:00,15.1,No
2078,1002,Online course module,Study,2025-06-02 18:20:00,285.0,Yes
2079,1044,Essay draft,Study ,2025-01-07 10:15:00,27.5,Yes
2080,1020,Sprint planning notes,Work,2025-03-29 19:38:00,,Yes
2081,1001,Email cleanup,Work,2025-06-13 19:23:00,42.1,Yes
2082,1026,Call family,Personal,2025-04-13 22:33:00,24.6,Yes
2083,1004,Meal prep,,2025-06-09 17:42:00,28.6,No
2084,1005,Laundry,Chores,2025-02-04 20:25:00,38.5,Yes
2085,1020,Client report,Work,2025-07-02 19:35:00,49.4,Yes
2086,1027,Stretching,Health,2025-01-24 14:49:00,38.8,Yes
2087,1014,Email cleanup,WORK,2025-07-20 20:21:00,35.7,Yes
2088,1030,Walk,health,2025-01-12 18:51:00,7.7,Yes
2089,1009,Dishes,,2025-03-02 22:26:00,13.0,No
2090,1047,Workout,Health ,2025-07-09 06:14:00,18.6,Yes
2091,1004,Laundry,Chores,2025-07-10 07:36:00,,Yes
2092,1033,Workout,Health,2025-01-06 17:08:00,24.0,Yes
2093,1049,Code review,Work,2025-05-15 21:51:00,59.5,Yes
2094,1001,Walk,Health,2025-04-19 12:07:00,14.8,No
2095,1004,Budget spreadsheet,Work,2025-04-05 12:08:00,24.9,Yes
2096,1013,Meal prep,Health,2025-06-06 10:37:00,35.6,Yes
2097,1048,Read chapter,Study,2025-04-21 19:33:00,26.2,Yes
2098,1039,Laundry,Chores,2025-06-10 08:37:00,67.3,Yes
2099,1024,Walk,Health,2025-07-14 12:07:00,25.3,Yes
2100,1034,Workout,Health,2025-06-15 19:16:00,18.4,Yes
2101,1041,Laundry,Chores,2025-04-09 09:11:00,26.2,Yes
2102,1027,Code review,Work,2025-02-04 13:38:00,17.2,Yes
2103,1010,Grocery shopping,Chores,2025-03-15 09:17:00,29.6,Yes
2104,1005,Practice problems,Study,2025-06-05 18:04:00,20.2,Yes
2105,1005,Sprint planning notes,Work,2025-02-11 10:38:00,32.3,Yes
2106,1036,Call family,Personal,2025-03-15 20:51:00,19.9,Yes
2107,1027,Essay draft,Study,2025-05-21 16:23:00,58.0,No
2108,1026,Practice problems,Study,2025-06-30 06:39:00,115.0,Yes
2109,1036,Workout,Health,2025-03-12 22:55:00,28.1,Yes
2110,1033,Code review,WORK,2025-03-28 22:34:00,5.5,Yes
2111,1029,Walk,Health,2025-06-28 08:22:00,11.0,Yes
2112,1046,Journaling,Personal,2025-01-21 07:00:00,5.9,Yes
2113,1032,Post office,Errands,2025-01-22 07:14:00,44.9,Yes
2114,1047,Post office,Errands,2025-06-07 14:49:00,20.7,Yes
2115,1049,Practice problems,Study,2025-06-19 17:13:00,133.3,Yes
2116,1027,Sprint planning notes,Work,2025-06-18 14:11:00,20.3,Yes
2117,1014,Grocery shopping,Chores,2025-06-29 11:15:00,25.4,Yes
2118,1042,Walk,Health,2025-01-09 07:26:00,,Yes
2119,1021,Team sync prep,Work,2025-01-29 12:34:00,8.7,Yes
2120,1029,Budget spreadsheet,Work,2025-01-14 11:08:00,56.2,Yes
2121,1047,Sprint planning notes,Work,2025-07-06 21:06:00,72.6,No
2122,1012,Meditation,Health,2025-01-27 20:03:00,38.0,Yes
2123,1021,Team sync prep,Work,2025-02-18 17:59:00,21.5,Yes
2124,1038,Budget spreadsheet,Work,2025-01-18 10:10:00,61.5,Yes
2125,1042,Budget spreadsheet,,2025-02-10 15:22:00,28.2,Yes
2126,1011,Tidy desk,Chores,2025-02-10 09:27:00,68.3,Yes
2127,1033,Essay draft,Study,2025-03-21 11:32:00,23.2,No
2128,1044,Online course module,Study,2025-07-15 06:26:00,17.1,Yes
2129,1030,Flashcard review,Study,2025-01-12 13:59:00,31.1,Yes
2130,1033,Read for fun,Personal,2025-05-22 22:32:00,24.5,Yes
2131,1046,Journaling,Personal,2025-06-23 10:30:00,27.9,Yes
2132,1048,Essay draft,Study,2025-06-25 19:20:00,44.5,Yes
2133,1034,Essay draft,Study,2025-04-20 12:22:00,35.6,Yes
2134,1014,Budget review,Personal,2025-06-26 20:29:00,46.0,Yes
2135,1037,Car wash,Errands,2025-01-21 17:25:00,70.3,Yes
2136,1025,Client report,WORK,2025-01-20 10:39:00,12.2,Yes
2137,1006,Email cleanup,Work,2025-06-19 13:21:00,14.8,Yes
2138,1025,Read chapter,Study,2025-03-12 14:50:00,23.8,Yes
2139,1044,Call family,Personal,2025-04-24 10:50:00,29.3,Yes
2140,1021,Client report,Work,2025-01-12 09:25:00,,Yes
2141,1012,Meal prep,Health,2025-01-23 15:24:00,78.4,Yes
2142,1049,Flashcard review, study,2025-05-30 20:14:00,29.8,Yes
2143,1019,Meal prep,health,2025-02-24 08:04:00,19.8,Yes
2144,1037,Practice problems,Study,2025-07-23 16:58:00,36.9,Yes
2145,1008,Practice problems,STUDY,2025-01-11 18:31:00,77.7,Yes
2146,1023,Meditation,Health,2025-03-06 22:44:00,18.1,Yes
2147,1029,Client report,Work,2025-06-16 16:33:00,,Yes
2148,1017,Read for fun,Personal,2025-03-02 16:30:00,17.0,Yes
2149,1019,Online course module,Study,2025-05-09 15:16:00,19.0,Yes
2150,1039,Code review,Work,2025-01-27 16:25:00,,No
2151,1034,Stretching,Health,2025-04-17 18:09:00,,Yes
2152,1006,Code review,Work,2025-02-26 14:10:00,99.6,Yes
2153,1007,Walk,health,2025-06-10 17:14:00,31.2,Yes
2154,1028,Meditation,Health,2025-02-09 06:17:00,19.0,No
2155,1018,Tidy desk,Chores,2025-04-11 11:01:00,12.8,Yes
2156,1036,Budget spreadsheet, Work,2025-05-06 17:35:00,23.6,Yes
2157,1020,Car wash,Errands,2025-05-21 07:25:00,12.3,Yes
2158,1038,Stretching,Health,2025-01-29 20:51:00,31.5,Yes
2159,1034,Car wash,Errands ,2025-02-06 06:13:00,39.2,Yes
2160,1017,Grocery shopping,Chores,2025-03-06 07:54:00,25.7,Yes
2161,1013,Bank visit,Errands,2025-06-19 07:27:00,79.3,Yes
2162,1021,Post office,Errands,2025-06-04 13:02:00,4.3,Yes
2163,1011,Car wash,Errands,2025-05-13 14:03:00,36.7,Yes
2164,1016,Call family,Personal,2025-02-17 10:29:00,,Yes
2165,1046,Sprint planning notes,Work,2025-04-19 06:55:00,46.8,Yes
2166,1046,Team sync prep,Work,2025-07-01 11:17:00,18.6,Yes
2167,1006,Team sync prep,Work,2025-06-10 12:49:00,11.4,Yes
2168,1034,Walk,Health ,2025-01-09 11:21:00,35.7,Yes
2169,1015,Stretching,Health,2025-02-16 17:02:00,45.0,Yes
2170,1001,Team sync prep,Work,2025-05-05 13:41:00,29.6,Yes
2171,1045,Tidy desk,Chores,2025-04-28 13:10:00,14.1,Yes
2172,1022,Team sync prep,Work,2025-07-10 11:02:00,6.4,Yes
2173,1029,Post office,Errands,2025-06-01 12:11:00,32.0,Yes
2174,1028,Meal prep,Health,2025-01-11 21:32:00,57.5,Yes
2175,1029,Bank visit,Errands,2025-02-14 18:36:00,13.2,Yes
2176,1021,Laundry,Chores,2025-03-07 20:34:00,40.4,Yes
2177,1044,Pharmacy pickup,Errands ,2025-07-06 20:50:00,13.8,Yes
2178,1038,Essay draft,Study,2025-05-17 13:28:00,24.4,Yes
2179,1009,Code review,Work,2025-06-22 18:16:00,22.6,Yes
2180,1041,Code review,Work,2025-04-24 06:12:00,32.8,Yes
2181,1037,Call family,Personal,2025-01-28 21:38:00,14.6,No
2182,1025,Online course module,Study,2025-01-22 08:31:00,6.6,Yes
2183,1006,Pharmacy pickup,Errands,2025-05-14 12:39:00,40.7,Yes
2184,1001,Email cleanup,Work,2025-05-03 19:04:00,16.1,No
2185,1022,Email cleanup,Work,2025-04-26 21:58:00,73.7,Yes
2186,1000,Car wash,Errands,2025-02-06 16:45:00,85.5,No
2187,1016,Read chapter,Study,2025-05-29 21:41:00,18.4,Yes
2188,1030,Tidy desk,chores,2025-04-14 15:23:00,30.0,Yes
2189,1028,Grocery shopping,Chores,2025-05-12 06:03:00,22.7,Yes
2190,1027,Team sync prep,WORK,2025-06-18 14:54:00,21.3,Yes
2191,1049,Meal prep,Health,2025-01-17 20:02:00,60.2,Yes
2192,1029,Essay draft, study,2025-01-13 13:18:00,73.7,Yes
2193,1039,Stretching,Health,2025-04-18 11:04:00,32.4,Yes
2194,1019,Stretching,Health,2025-06-12 21:29:00,29.0,Yes
2195,1031,Laundry,Chores,2025-03-25 16:19:00,48.4,Yes
2196,1044,Walk,Health,2025-03-30 06:56:00,87.4,Yes
2197,1049,Team sync prep,Work,2025-04-28 07:46:00,,Yes
2198,1014,Code review,Work,2025-02-02 18:10:00,46.9,Yes
2199,1019,Meal prep,Health,2025-02-09 14:59:00,41.0,Yes
2200,1031,Journaling,Personal,2025-04-05 09:34:00,17.6,No
2201,1044,Practice problems,Study,2025-06-29 22:46:00,19.2,Yes
2202,1025,Code review,Work,2025-03-21 11:26:00,59.9,Yes
2203,1019,Call family,personal,2025-01-15 20:28:00,27.7,Yes
2204,1041,Car wash,Errands,2025-01-13 10:59:00,48.6,Yes
2205,1036,Email cleanup,work,2025-07-25 10:24:00,48.9,Yes
2206,1025,Team sync prep,Work,2025-07-10 18:54:00,21.0,No
2207,1027,Laundry,,2025-07-02 20:07:00,38.9,Yes
2208,1003,Car wash,errand,2025-01-07 20:31:00,23.9,Yes
2209,1019,Code review, Work,2025-06-04 18:11:00,26.3,Yes
2210,1046,Meditation,Health,2025-02-27 20:12:00,13.4,No
2211,1003,Tidy desk,Chores,2025-05-07 11:25:00,40.9,Yes
2212,1017,Code review,WORK,2025-05-09 13:42:00,18.4,No
2213,1008,Email cleanup,Work,2025-01-26 16:39:00,31.4,Yes
2214,1025,Stretching,Health,2025-07-28 15:01:00,29.7,Yes
