task_id,user_id,task_name,category,timestamp,duration_minutes,completed,day_of_week,hour
1110,1002,Code review,Work,2025-07-06 16:06:00,65.0,Yes,Sunday,16
1111,1016,Essay draft,Study,2025-04-09 09:13:00,10.0,No,Wednesday,9
1112,1001,Dishes,Uncategorized,2025-07-16 10:22:00,36.2,Yes,Wednesday,10
1113,1046,Email cleanup,Work,2025-06-17 11:46:00,23.0,Yes,Tuesday,11
1114,1037,Online course module,Study,2025-04-30 14:02:00,11.6,Yes,Wednesday,14
1115,1004,Flashcard review,Study,2025-07-04 11:10:00,65.2,Yes,Friday,11
1116,1025,Read for fun,Personal,2025-06-27 20:40:00,37.3,Yes,Friday,20
1117,1018,Post office,Errands,2025-07-07 08:44:00,42.0,Yes,Monday,8
1118,1000,Laundry,Chores,2025-03-19 20:55:00,28.7,Yes,Wednesday,20
1119,1020,Essay draft,Study,2025-02-28 19:56:00,15.5,Yes,Friday,19
1120,1002,Vacuuming,Chore,2025-04-24 17:58:00,9.9,Yes,Thursday,17
1121,1047,Bank visit,Errand,2025-07-07 10:21:00,45.3,Yes,Monday,10
1122,1037,Budget spreadsheet,Work,2025-02-06 10:06:00,22.9,Yes,Thursday,10
1123,1020,Meditation,Health,2025-03-01 11:23:00,44.8,Yes,Saturday,11
1124,1004,Read chapter,Study,2025-03-02 11:49:00,36.7,Yes,Sunday,11
1125,1023,Team sync prep,Work,2025-04-22 08:17:00,15.2,Yes,Tuesday,8
1126,1032,Client report,Work,2025-04-11 13:32:00,39.0,Yes,Friday,13
1127,1011,Online course module,Study,2025-07-21 13:34:00,19.9,Yes,Monday,13
1128,1029,Dishes,Chores,2025-04-17 06:06:00,40.7,Yes,Thursday,6
1129,1015,Workout,Health,2025-01-27 10:53:00,54.1,No,Monday,10
1131,1000,Vacuuming,Chores,2025-05-31 11:35:00,22.2,No,Saturday,11
1132,1028,Walk,Health,2025-02-14 19:21:00,24.9,Yes,Friday,19
1133,1022,Laundry,Chores,2025-07-14 18:22:00,22.5,Yes,Monday,18
1134,1006,Laundry,Chores,2025-02-25 18:19:00,41.5,No,Tuesday,18
1135,1026,Sprint planning notes,Work,2025-01-09 22:12:00,5.1,No,Thursday,22
1136,1037,Read for fun,Personal,2025-04-01 20:29:00,36.0,Yes,Tuesday,20
1137,1025,Email cleanup,Work,2025-04-29 15:14:00,50.0,Yes,Tuesday,15
1138,1044,Stretching,Health,2025-03-26 16:27:00,88.1,Yes,Wednesday,16
1139,1022,Email cleanup,Work,2025-01-20 10:45:00,66.7,Yes,Monday,10
1140,1024,Practice problems,Study,2025-02-10 19:18:00,29.6,Yes,Monday,19
1141,1000,Practice problems,Study,2025-04-16 09:44:00,24.9,Yes,Wednesday,9
1142,1013,Workout,Health,2025-01-27 13:04:00,42.3,Yes,Monday,13
1143,1003,Team sync prep,Work,2025-04-01 07:06:00,43.8,Yes,Tuesday,7
1144,1022,Post office,Errands,2025-03-07 15:40:00,43.1,No,Friday,15
1145,1013,Practice problems,Study,2025-01-27 14:08:00,33.3,No,Monday,14
1146,1032,Client report,Work,2025-02-09 09:19:00,53.1,Yes,Sunday,9
1147,1001,Dishes,Chores,2025-04-21 07:48:00,64.7,Yes,Monday,7
1148,1025,Car wash,Errands,2025-03-25 19:18:00,22.2,Yes,Tuesday,19
1149,1011,Email cleanup,Work,2025-06-28 17:34:00,29.05,Yes,Saturday,17
1150,1040,Team sync prep,Work,2025-05-20 07:56:00,5.6,Yes,Tuesday,7
1151,1012,Online course module,Study,2025-02-04 14:07:00,43.6,Yes,Tuesday,14
1152,1005,Sprint planning notes,Work,2025-01-14 21:49:00,11.5,Yes,Tuesday,21
1153,1003,Online course module,Study,2025-04-03 07:49:00,37.7,No,Thursday,7
1154,1003,Meditation,Health,2025-05-29 18:23:00,22.3,Yes,Thursday,18
1155,1021,Practice problems,Study,2025-01-20 16:33:00,48.9,Yes,Monday,16
1156,1002,Essay draft,Study,2025-04-08 17:56:00,42.8,Yes,Tuesday,17
1157,1020,Team sync prep,Work,2025-06-06 22:33:00,50.1,Yes,Friday,22
1158,1030,Budget review,Personal,2025-04-18 17:23:00,24.0,Yes,Friday,17
1159,1006,Journaling,Personal,2025-02-24 13:30:00,13.9,Yes,Monday,13
1160,1016,Meditation,Health,2025-03-11 06:34:00,15.0,Yes,Tuesday,6
1161,1013,Essay draft,Uncategorized,2025-03-10 12:47:00,6.6,Yes,Monday,12
1162,1029,Walk,Health,2025-03-05 21:42:00,28.4,Yes,Wednesday,21
1163,1022,Practice problems,Uncategorized,2025-05-28 17:02:00,30.799999999999997,Yes,Wednesday,17
1164,1039,Call family,Personal,2025-03-11 15:28:00,10.4,Yes,Tuesday,15
1165,1014,Workout,Health,2025-02-02 18:59:00,14.4,No,Sunday,18
1166,1005,Sprint planning notes,Uncategorized,2025-07-05 06:30:00,48.8,Yes,Saturday,6
1167,1033,Car wash,Errands,2025-03-02 21:46:00,49.5,Yes,Sunday,21
1168,1000,Read chapter,Study,2025-07-28 17:35:00,17.0,Yes,Monday,17
1169,1028,Practice problems,Study,2025-07-14 21:33:00,47.3,Yes,Monday,21
1170,1028,Meditation,Uncategorized,2025-04-08 08:59:00,18.0,Yes,Tuesday,8
1171,1028,Meal prep,Health,2025-06-26 12:37:00,19.8,Yes,Thursday,12
1172,1027,Tidy desk,Chores,2025-07-25 08:10:00,47.1,Yes,Friday,8
1174,1021,Call family,Personal,2025-04-22 17:46:00,33.2,Yes,Tuesday,17
1175,1016,Laundry,Uncategorized,2025-07-04 11:14:00,16.4,Yes,Friday,11
1176,1039,Flashcard review,Study,2025-06-05 22:26:00,19.3,Yes,Thursday,22
1177,1022,Budget review,Personal,2025-07-14 15:31:00,31.1,Yes,Monday,15
1178,1020,Online course module,Study,2025-05-29 08:31:00,16.9,Yes,Thursday,8
1179,1012,Meal prep,Health,2025-02-13 19:13:00,36.0,Yes,Thursday,19
1180,1013,Essay draft,Study,2025-07-27 18:14:00,90.5,Yes,Sunday,18
1181,1032,Vacuuming,Chores,2025-03-22 14:49:00,79.0,Yes,Saturday,14
1182,1046,Code review,Work,2025-05-24 14:22:00,40.7,Yes,Saturday,14
1183,1030,Grocery shopping,Chores,2025-06-21 06:37:00,17.4,Yes,Saturday,6
1184,1037,Meal prep,Health,2025-04-30 20:16:00,27.4,Yes,Wednesday,20
1185,1032,Practice problems,Study,2025-07-16 20:23:00,32.5,Yes,Wednesday,20
1186,1033,Team sync prep,Work,2025-04-22 07:55:00,23.7,Yes,Tuesday,7
1187,1045,Read for fun,Personal,2025-07-11 17:20:00,26.3,Yes,Friday,17
1188,1021,Bank visit,Errands,2025-03-12 11:50:00,33.7,Yes,Wednesday,11
1189,1033,Laundry,Chores,2025-06-02 22:11:00,34.3,Yes,Monday,22
1190,1045,Tidy desk,Chores,2025-06-15 10:07:00,30.6,Yes,Sunday,10
1191,1044,Budget spreadsheet,Work,2025-04-14 07:07:00,43.4,No,Monday,7
1192,1014,Online course module,Study,2025-03-01 14:13:00,61.8,Yes,Saturday,14
1193,1006,Email cleanup,Work,2025-02-08 17:02:00,29.05,Yes,Saturday,17
1194,1031,Vacuuming,Chores,2025-06-26 14:49:00,19.8,No,Thursday,14
1195,1002,Laundry,Chores,2025-02-25 14:46:00,11.9,Yes,Tuesday,14
1196,1033,Dishes,Chores,2025-03-18 16:16:00,35.5,Yes,Tuesday,16
1197,1015,Pharmacy pickup,Errands,2025-04-09 12:21:00,21.3,Yes,Wednesday,12
1198,1020,Car wash,Errands,2025-03-09 08:11:00,42.3,Yes,Sunday,8
1199,1025,Read chapter,Study,2025-03-12 09:29:00,44.4,Yes,Wednesday,9
1200,1046,Essay draft,Study,2025-06-29 20:31:00,36.3,Yes,Sunday,20
1201,1043,Email cleanup,Work,2025-02-08 10:19:00,12.2,Yes,Saturday,10
1202,1047,Vacuuming,Chores,2025-03-28 19:56:00,17.0,Yes,Friday,19
1203,1010,Budget review,Personal,2025-04-07 07:11:00,3.9,Yes,Monday,7
1204,1032,Budget review,Personal,2025-02-22 14:21:00,30.9,Yes,Saturday,14
1205,1046,Walk,Health,2025-02-02 12:49:00,15.3,Yes,Sunday,12
1206,1013,Client report,Work,2025-01-29 15:25:00,59.9,Yes,Wednesday,15
1207,1014,Bank visit,Errands,2025-05-29 10:42:00,13.1,Yes,Thursday,10
1208,1047,Client report,Work,2025-07-20 19:19:00,21.3,Yes,Sunday,19
1209,1029,Meal prep,Health,2025-07-04 17:33:00,26.6,Yes,Friday,17
1210,1006,Code review,Work,2025-01-02 12:56:00,11.8,Yes,Thursday,12
1211,1013,Pharmacy pickup,Errands,2025-06-03 18:50:00,15.6,Yes,Tuesday,18
1212,1028,Online course module,Study,2025-01-21 06:48:00,40.0,Yes,Tuesday,6
1213,1029,Vacuuming,Chores,2025-01-21 13:54:00,35.0,Yes,Tuesday,13
1214,1021,Stretching,Health,2025-07-16 19:43:00,23.2,Yes,Wednesday,19
1215,1025,Laundry,Chores,2025-01-06 15:46:00,8.3,Yes,Monday,15
1216,1017,Client report,Work,2025-01-23 07:02:00,41.8,Yes,Thursday,7
1217,1013,Team sync prep,Work,2025-04-21 21:39:00,14.5,Yes,Monday,21
1218,1048,Dishes,Chores,2025-03-18 13:28:00,5.2,Yes,Tuesday,13
1219,1044,Car wash,Errands,2025-04-17 13:06:00,54.6,Yes,Thursday,13
1220,1015,Sprint planning notes,Work,2025-03-20 08:01:00,14.3,Yes,Thursday,8
1221,1014,Stretching,Health,2025-06-08 07:43:00,28.6,Yes,Sunday,7
1222,1004,Sprint planning notes,Work,2025-01-28 22:45:00,23.0,Yes,Tuesday,22
1223,1045,Team sync prep,Work,2025-03-06 08:03:00,55.5,Yes,Thursday,8
1224,1028,Read for fun,Personal,2025-01-12 11:17:00,29.0,Yes,Sunday,11
1225,1047,Essay draft,Uncategorized,2025-05-06 10:51:00,73.7,Yes,Tuesday,10
1226,1034,Grocery shopping,Chores,2025-07-03 13:13:00,56.2,Yes,Thursday,13
1227,1009,Budget review,Personal,2025-07-10 11:32:00,24.9,Yes,Thursday,11
1228,1041,Bank visit,Errands,2025-04-18 17:14:00,15.8,Yes,Friday,17
1229,1004,Car wash,Errands,2025-01-31 10:54:00,21.2,Yes,Friday,10
1230,1037,Meal prep,Health,2025-02-25 17:00:00,28.4,Yes,Tuesday,17
1231,1030,Flashcard review,Study,2025-07-14 12:38:00,13.0,Yes,Monday,12
1232,1031,Code review,Work,2025-04-27 19:25:00,95.6,Yes,Sunday,19
1233,1039,Sprint planning notes,Work,2025-04-06 17:21:00,29.05,Yes,Sunday,17
1234,1020,Stretching,Health,2025-03-26 14:18:00,38.2,Yes,Wednesday,14
1235,1040,Email cleanup,Work,2025-03-29 10:42:00,37.6,Yes,Saturday,10
1236,1015,Essay draft,Study,2025-02-15 17:56:00,4.5,Yes,Saturday,17
1237,1037,Budget spreadsheet,Work,2025-05-14 07:58:00,27.8,Yes,Wednesday,7
1238,1027,Grocery shopping,Chore,2025-01-08 14:03:00,27.2,Yes,Wednesday,14
1239,1016,Stretching,Health,2025-01-18 14:54:00,8.3,No,Saturday,14
1240,1032,Flashcard review,Study,2025-03-05 20:28:00,16.0,Yes,Wednesday,20
1242,1040,Call family,Personal,2025-05-09 19:11:00,20.9,Yes,Friday,19
1243,1037,Walk,Health,2025-04-19 22:13:00,36.0,Yes,Saturday,22
1244,1035,Bank visit,Errands,2025-04-05 16:50:00,12.5,Yes,Saturday,16
1246,1014,Pharmacy pickup,Errands,2025-04-14 10:27:00,6.1,Yes,Monday,10
1247,1000,Code review,Work,2025-03-07 17:53:00,39.6,Yes,Friday,17
1249,1044,Dishes,Chores,2025-05-23 07:41:00,10.6,Yes,Friday,7
1250,1014,Code review,Work,2025-05-14 11:50:00,29.5,Yes,Wednesday,11
1251,1017,Read chapter,Study,2025-01-21 11:00:00,60.5,No,Tuesday,11
1252,1034,Team sync prep,Work,2025-05-13 16:13:00,32.1,Yes,Tuesday,16
1253,1012,Laundry,Chores,2025-05-22 08:17:00,38.0,Yes,Thursday,8
1254,1022,Practice problems,Study,2025-06-23 20:44:00,29.6,Yes,Monday,20
1255,1010,Code review,Work,2025-07-11 22:41:00,5.2,Yes,Friday,22
1256,1020,Code review,Work,2025-04-15 22:04:00,49.2,Yes,Tuesday,22
1257,1025,Dishes,Chores,2025-07-05 14:47:00,6.7,Yes,Saturday,14
1258,1030,Sprint planning notes,Work,2025-07-11 21:41:00,36.8,Yes,Friday,21
1259,1039,Dishes,Chores,2025-02-22 21:55:00,67.5,Yes,Saturday,21
1260,1046,Code review,Work,2025-01-31 06:51:00,76.8,No,Friday,6
1261,1008,Team sync prep,Work,2025-01-21 08:24:00,31.2,Yes,Tuesday,8
1262,1044,Code review,Work,2025-04-27 12:15:00,15.0,Yes,Sunday,12
1263,1021,Email cleanup,Work,2025-01-01 13:44:00,27.6,Yes,Wednesday,13
1264,1029,Car wash,Errands,2025-07-21 17:52:00,30.9,Yes,Monday,17
1265,1018,Flashcard review,Study,2025-04-02 17:56:00,38.3,Yes,Wednesday,17
1267,1037,Dishes,Chores,2025-07-20 08:26:00,44.3,Yes,Sunday,8
1268,1020,Tidy desk,Chores,2025-04-04 07:12:00,40.0,Yes,Friday,7
1269,1027,Read chapter,Study,2025-06-10 10:03:00,9.2,Yes,Tuesday,10
1270,1002,Sprint planning notes,Work,2025-02-21 19:36:00,33.8,Yes,Friday,19
1271,1048,Vacuuming,Chores,2025-06-04 20:35:00,48.9,Yes,Wednesday,20
1272,1011,Workout,Health,2025-01-30 17:08:00,33.2,Yes,Thursday,17
1273,1014,Online course module,Study,2025-05-30 10:42:00,40.1,Yes,Friday,10
1274,1014,Pharmacy pickup,Errands,2025-07-23 09:25:00,49.3,Yes,Wednesday,9
1275,1004,Budget spreadsheet,Work,2025-01-19 18:16:00,6.5,Yes,Sunday,18
1276,1013,Walk,Health,2025-03-01 22:44:00,28.4,Yes,Saturday,22
1277,1028,Budget review,Personal,2025-03-26 20:35:00,13.4,No,Wednesday,20
1278,1046,Walk,Uncategorized,2025-05-03 14:41:00,42.4,Yes,Saturday,14
1279,1046,Budget spreadsheet,Work,2025-05-08 20:24:00,55.7,Yes,Thursday,20
1280,1046,Essay draft,Study,2025-03-04 22:18:00,33.0,Yes,Tuesday,22
1281,1039,Sprint planning notes,Work,2025-04-16 14:17:00,41.2,Yes,Wednesday,14
1282,1034,Flashcard review,Study,2025-06-21 12:45:00,9.9,Yes,Saturday,12
1283,1047,Vacuuming,Chores,2025-02-20 07:07:00,27.2,No,Thursday,7
1284,1048,Code review,Work,2025-07-02 08:08:00,38.3,Yes,Wednesday,8
1285,1000,Team sync prep,Work,2025-07-29 14:01:00,23.1,Yes,Tuesday,14
1287,1022,Essay draft,Study,2025-01-01 19:07:00,14.1,Yes,Wednesday,19
1288,1025,Sprint planning notes,Work,2025-05-01 20:56:00,39.5,No,Thursday,20
1289,1047,Essay draft,Study,2025-07-21 18:04:00,4.6,Yes,Monday,18
1290,1042,Budget review,Personal,2025-02-06 06:02:00,16.1,Yes,Thursday,6
1291,1022,Journaling,Personal,2025-06-02 09:59:00,38.2,Yes,Monday,9
1292,1019,Budget spreadsheet,Work,2025-06-27 20:08:00,69.2,Yes,Friday,20
1294,1027,Meal prep,Health,2025-03-01 20:27:00,62.8,Yes,Saturday,20
1295,1027,Walk,Health,2025-01-10 21:38:00,42.6,Yes,Friday,21
1296,1016,Code review,Work,2025-02-13 08:05:00,5.9,No,Thursday,8
1297,1030,Practice problems,Study,2025-01-07 06:47:00,50.4,Yes,Tuesday,6
1298,1035,Email cleanup,Work,2025-05-18 07:54:00,73.7,Yes,Sunday,7
1299,1033,Online course module,Study,2025-04-19 11:57:00,24.2,Yes,Saturday,11
1300,1031,Vacuuming,Chores,2025-01-12 13:01:00,35.3,Yes,Sunday,13
1301,1012,Walk,Health,2025-03-02 11:40:00,28.8,Yes,Sunday,11
1302,1029,Workout,Health,2025-07-15 19:52:00,56.4,Yes,Tuesday,19
1303,1044,Client report,Work,2025-05-15 07:27:00,45.9,Yes,Thursday,7
1304,1005,Read chapter,Study,2025-07-11 14:33:00,8.9,No,Friday,14
1305,1017,Read chapter,Study,2025-07-29 21:03:00,35.1,Yes,Tuesday,21
1306,1035,Sprint planning notes,Work,2025-01-22 14:24:00,8.8,Yes,Wednesday,14
1307,1014,Grocery shopping,Chores,2025-01-30 13:37:00,40.1,Yes,Thursday,13
1308,1004,Stretching,Health,2025-04-10 17:37:00,17.2,Yes,Thursday,17
1309,1039,Team sync prep,Work,2025-05-25 07:38:00,5.4,Yes,Sunday,7
1310,1043,Read chapter,Study,2025-02-10 19:46:00,21.9,Yes,Monday,19
1311,1013,Meal prep,Health,2025-02-28 22:39:00,25.5,Yes,Friday,22
1312,1013,Essay draft,Study,2025-07-11 08:41:00,15.6,Yes,Friday,8
1313,1026,Flashcard review,Study,2025-04-24 07:25:00,21.6,Yes,Thursday,7
1314,1008,Budget spreadsheet,Work,2025-05-28 16:39:00,30.1,Yes,Wednesday,16
1315,1038,Budget review,Personal,2025-03-19 19:26:00,18.6,Yes,Wednesday,19
1316,1005,Flashcard review,Study,2025-04-01 11:10:00,34.3,Yes,Tuesday,11
1317,1001,Practice problems,Study,2025-02-20 21:34:00,41.5,No,Thursday,21
1318,1002,Post office,Errand,2025-05-26 20:40:00,21.8,Yes,Monday,20
1319,1009,Read for fun,Personal,2025-06-13 12:47:00,22.5,No,Friday,12
1320,1001,Read chapter,Study,2025-04-05 14:11:00,32.2,No,Saturday,14
1321,1031,Code review,Work,2025-02-02 18:31:00,23.2,Yes,Sunday,18
1322,1036,Read for fun,Personal,2025-02-21 10:43:00,44.8,Yes,Friday,10
1323,1030,Meal prep,Health,2025-05-30 06:17:00,1.8,Yes,Friday,6
1324,1020,Flashcard review,Study,2025-07-21 17:50:00,21.3,Yes,Monday,17
1325,1033,Tidy desk,Chores,2025-04-25 09:05:00,29.7,Yes,Friday,9
1326,1018,Sprint planning notes,Work,2025-07-27 06:54:00,10.4,Yes,Sunday,6
1327,1021,Read chapter,Study,2025-07-27 18:13:00,27.0,Yes,Sunday,18
1328,1025,Flashcard review,Study,2025-06-05 22:36:00,29.6,Yes,Thursday,22
1329,1032,Walk,Health,2025-03-19 12:43:00,24.6,Yes,Wednesday,12
1330,1011,Team sync prep,Work,2025-07-09 10:49:00,26.8,No,Wednesday,10
1331,1015,Practice problems,Study,2025-01-07 07:13:00,11.2,Yes,Tuesday,7
1332,1021,Bank visit,Errands,2025-02-09 09:40:00,38.0,Yes,Sunday,9
1333,1004,Email cleanup,Work,2025-04-23 16:03:00,26.8,Yes,Wednesday,16
1334,1029,Bank visit,Uncategorized,2025-02-27 16:12:00,11.2,Yes,Thursday,16
1335,1035,Meal prep,Health,2025-01-01 11:44:00,16.3,Yes,Wednesday,11
1336,1011,Grocery shopping,Chores,2025-07-09 16:45:00,86.4,Yes,Wednesday,16
1337,1024,Budget review,Personal,2025-04-28 12:02:00,87.0,No,Monday,12
1338,1034,Meditation,Health,2025-06-15 11:44:00,2.6,Yes,Sunday,11
1339,1000,Laundry,Chores,2025-01-08 21:22:00,33.5,Yes,Wednesday,21
1340,1043,Vacuuming,Chores,2025-04-16 11:03:00,31.6,Yes,Wednesday,11
1341,1040,Sprint planning notes,Work,2025-06-05 20:58:00,29.05,Yes,Thursday,20
1342,1049,Vacuuming,Chores,2025-01-26 15:14:00,5.4,Yes,Sunday,15
1343,1001,Essay draft,Study,2025-02-04 19:41:00,4.2,Yes,Tuesday,19
1344,1020,Meditation,Health,2025-07-20 21:39:00,61.9,Yes,Sunday,21
1345,1003,Stretching,Health,2025-06-12 09:43:00,48.3,Yes,Thursday,9
1346,1041,Client report,Work,2025-02-12 08:00:00,12.8,Yes,Wednesday,8
1348,1035,Client report,Work,2025-06-10 20:56:00,19.8,Yes,Tuesday,20
1349,1013,Tidy desk,Chores,2025-02-27 12:56:00,16.6,No,Thursday,12
1350,1022,Budget spreadsheet,Work,2025-01-19 08:05:00,13.6,No,Sunday,8
1351,1003,Meal prep,Health,2025-03-06 11:28:00,46.6,No,Thursday,11
1352,1046,Stretching,Health,2025-03-21 16:09:00,42.9,Yes,Friday,16
1353,1049,Laundry,Chores,2025-03-05 22:32:00,73.6,Yes,Wednesday,22
1354,1012,Email cleanup,Work,2025-05-10 08:53:00,11.8,Yes,Saturday,8
1355,1034,Code review,Work,2025-05-10 19:31:00,79.2,Yes,Saturday,19
1356,1020,Car wash,Errands,2025-01-26 21:15:00,40.2,Yes,Sunday,21
1357,1020,Team sync prep,Work,2025-04-28 06:42:00,20.5,No,Monday,6
1359,1014,Post office,Errands,2025-07-11 21:17:00,33.5,Yes,Friday,21
1360,1022,Vacuuming,Chores,2025-04-09 15:24:00,75.2,Yes,Wednesday,15
1361,1007,Flashcard review,Study,2025-06-28 17:59:00,51.6,Yes,Saturday,17
1362,1035,Team sync prep,Work,2025-06-27 11:26:00,26.5,Yes,Friday,11
1363,1040,Laundry,Chores,2025-05-21 15:06:00,29.2,Yes,Wednesday,15
1364,1003,Meditation,Health,2025-03-13 21:29:00,57.8,Yes,Thursday,21
1365,1048,Grocery shopping,Chores,2025-03-17 18:38:00,15.4,Yes,Monday,18
1366,1024,Read chapter,Study,2025-03-02 20:59:00,16.8,No,Sunday,20
1367,1038,Online course module,Study,2025-04-22 21:19:00,10.3,Yes,Tuesday,21
1368,1044,Car wash,Errands,2025-02-04 13:43:00,54.9,Yes,Tuesday,13
1369,1045,Client report,Work,2025-04-02 16:05:00,28.5,Yes,Wednesday,16
1370,1022,Team sync prep,Uncategorized,2025-01-17 08:40:00,55.5,Yes,Friday,8
1371,1027,Team sync prep,Work,2025-07-01 15:30:00,1.5,Yes,Tuesday,15
1372,1005,Sprint planning notes,Work,2025-04-16 19:54:00,29.05,No,Wednesday,19
1373,1020,Sprint planning notes,Work,2025-01-24 14:49:00,31.1,Yes,Friday,14
1374,1007,Meditation,Health,2025-01-12 09:01:00,44.4,Yes,Sunday,9
1375,1005,Sprint planning notes,Work,2025-04-15 22:54:00,4.0,Yes,Tuesday,22
1376,1006,Meditation,Health,2025-01-09 08:39:00,38.5,Yes,Thursday,8
1377,1013,Journaling,Personal,2025-02-21 08:26:00,35.0,Yes,Friday,8
1378,1006,Laundry,Chores,2025-03-26 10:52:00,12.2,Yes,Wednesday,10
1379,1040,Grocery shopping,Chores,2025-01-04 13:13:00,29.8,Yes,Saturday,13
1380,1001,Flashcard review,Study,2025-01-28 13:10:00,12.3,Yes,Tuesday,13
1381,1042,Grocery shopping,Chores,2025-05-14 19:50:00,24.3,Yes,Wednesday,19
1382,1012,Flashcard review,Study,2025-03-18 12:43:00,27.2,Yes,Tuesday,12
1383,1005,Code review,Work,2025-05-12 20:54:00,13.0,Yes,Monday,20
1384,1044,Stretching,Health,2025-04-30 09:57:00,31.2,Yes,Wednesday,9
1385,1020,Read for fun,Personal,2025-02-24 20:27:00,21.4,No,Monday,20
1386,1027,Client report,Work,2025-02-04 11:33:00,8.5,Yes,Tuesday,11
1387,1045,Workout,Health,2025-04-29 07:09:00,9.9,Yes,Tuesday,7
1388,1027,Walk,Health,2025-07-21 09:06:00,18.1,No,Monday,9
1389,1021,Team sync prep,Work,2025-01-11 09:09:00,39.5,Yes,Saturday,9
1390,1045,Meditation,Health,2025-03-17 12:03:00,41.0,Yes,Monday,12
1391,1032,Post office,Errands,2025-05-27 19:45:00,13.8,Yes,Tuesday,19
1392,1030,Team sync prep,Work,2025-06-30 10:07:00,29.05,Yes,Monday,10
1393,1039,Workout,Health,2025-04-23 08:30:00,11.3,Yes,Wednesday,8
1394,1016,Stretching,Health,2025-03-12 11:17:00,63.3,Yes,Wednesday,11
1395,1032,Meditation,Health,2025-06-27 18:33:00,40.6,Yes,Friday,18
1396,1018,Post office,Errands,2025-01-16 17:30:00,42.1,Yes,Thursday,17
1397,1024,Flashcard review,Study,2025-07-17 13:58:00,19.9,Yes,Thursday,13
1398,1009,Call family,Personal,2025-06-27 09:02:00,42.1,Yes,Friday,9
1399,1040,Pharmacy pickup,Errands,2025-01-16 19:43:00,40.4,Yes,Thursday,19
1400,1001,Pharmacy pickup,Errands,2025-04-07 13:07:00,40.8,Yes,Monday,13
1401,1017,Meditation,Health,2025-04-16 09:59:00,17.8,Yes,Wednesday,9
1402,1039,Car wash,Errands,2025-07-04 13:37:00,52.1,Yes,Friday,13
1403,1024,Car wash,Errands,2025-07-17 06:23:00,30.9,Yes,Thursday,6
1404,1025,Code review,Work,2025-06-18 19:11:00,70.0,Yes,Wednesday,19
1405,1007,Post office,Errand,2025-02-02 16:20:00,32.5,Yes,Sunday,16
1406,1023,Workout,Health,2025-05-06 16:37:00,9.7,Yes,Tuesday,16
1407,1031,Call family,Uncategorized,2025-05-29 18:38:00,30.799999999999997,Yes,Thursday,18
1408,1001,Email cleanup,Work,2025-05-09 10:27:00,84.6,Yes,Friday,10
1409,1012,Team sync prep,Work,2025-04-11 12:02:00,22.7,Yes,Friday,12
1410,1030,Essay draft,Study,2025-03-30 06:50:00,38.6,Yes,Sunday,6
1411,1002,Code review,Work,2025-03-13 10:16:00,6.5,No,Thursday,10
1412,1014,Workout,Health,2025-07-14 11:21:00,19.7,Yes,Monday,11
1413,1026,Journaling,Personal,2025-02-12 22:29:00,72.9,Yes,Wednesday,22
1414,1022,Budget spreadsheet,Work,2025-05-29 08:07:00,47.5,Yes,Thursday,8
1415,1009,Client report,Work,2025-01-24 06:44:00,23.7,No,Friday,6
1416,1010,Email cleanup,Work,2025-02-02 17:53:00,40.3,Yes,Sunday,17
1417,1000,Budget spreadsheet,Work,2025-01-20 11:05:00,12.7,Yes,Monday,11
1418,1035,Budget spreadsheet,Work,2025-05-18 18:53:00,30.5,Yes,Sunday,18
1419,1004,Code review,Work,2025-03-19 10:45:00,11.8,Yes,Wednesday,10
1420,1044,Tidy desk,Chores,2025-01-25 18:41:00,14.4,Yes,Saturday,18
1421,1002,Meal prep,Health,2025-02-22 08:24:00,55.6,Yes,Saturday,8
1422,1005,Dishes,Chores,2025-01-23 13:44:00,32.5,Yes,Thursday,13
1423,1030,Team sync prep,Work,2025-07-15 08:31:00,52.6,Yes,Tuesday,8
1424,1046,Vacuuming,Chores,2025-02-28 20:20:00,21.0,Yes,Friday,20
1425,1021,Meal prep,Health,2025-05-15 11:17:00,52.7,Yes,Thursday,11
1426,1015,Client report,Work,2025-07-23 12:18:00,40.2,Yes,Wednesday,12
1427,1045,Code review,Work,2025-03-04 14:52:00,29.05,Yes,Tuesday,14
1428,1002,Grocery shopping,Chores,2025-01-06 07:06:00,43.0,Yes,Monday,7
1429,1016,Team sync prep,Work,2025-01-06 14:36:00,29.05,Yes,Monday,14
1430,1011,Dishes,Chores,2025-05-30 13:47:00,50.3,No,Friday,13
1431,1004,Budget spreadsheet,Work,2025-01-15 19:16:00,74.4,Yes,Wednesday,19
1432,1010,Journaling,Personal,2025-01-18 07:30:00,21.3,Yes,Saturday,7
1433,1042,Team sync prep,Work,2025-05-04 20:49:00,60.0,Yes,Sunday,20
1434,1029,Grocery shopping,Chores,2025-04-29 18:53:00,7.2,Yes,Tuesday,18
1435,1044,Stretching,Health,2025-06-09 13:58:00,25.2,Yes,Monday,13
1436,1035,Email cleanup,Work,2025-03-25 09:05:00,72.2,Yes,Tuesday,9
1437,1017,Online course module,Study,2025-07-29 09:15:00,29.6,Yes,Tuesday,9
1438,1032,Budget review,Personal,2025-07-27 07:09:00,8.3,Yes,Sunday,7
1439,1025,Client report,Work,2025-07-22 22:51:00,78.8,Yes,Tuesday,22
1440,1018,Practice problems,Study,2025-05-29 13:03:00,14.4,Yes,Thursday,13
1441,1012,Post office,Errands,2025-05-01 11:15:00,46.4,Yes,Thursday,11
